file_id,file_path,directory,file_type,size_bytes,analyzed,summary,issues_found,importance,status
1767,evolution_engine\patch_pipeline\sandbox.py,evolution_engine\patch_pipeline,.py,2178,no,,,,pending
1768,evolution_engine\patch_pipeline\sandbox_openhands.py,evolution_engine\patch_pipeline,.py,36214,no,,,,pending
1769,evolution_engine\patch_pipeline\shadow.py,evolution_engine\patch_pipeline,.py,1903,no,,,,pending
1770,evolution_engine\patch_pipeline\static_analysis.py,evolution_engine\patch_pipeline,.py,19424,no,,,,pending
1771,evolution_engine\patch_pipeline\__init__.py,evolution_engine\patch_pipeline,.py,1812,no,,,,pending
1772,evolution_engine\research\dyon_research_runtime.py,evolution_engine\research,.py,15790,no,,,,pending
1773,evolution_engine\research\__init__.py,evolution_engine\research,.py,790,no,,,,pending
1774,evolution_engine\strategy_genome\mutation_engine.py,evolution_engine\strategy_genome,.py,2482,no,,,,pending
1775,evolution_engine\strategy_genome\recombination_engine.py,evolution_engine\strategy_genome,.py,2369,no,,,,pending
1776,evolution_engine\strategy_genome\strategy_genome.py,evolution_engine\strategy_genome,.py,1087,no,,,,pending
1777,evolution_engine\strategy_genome\__init__.py,evolution_engine\strategy_genome,.py,386,no,,,,pending
1778,execution\adapter_router.py,execution,.py,1879,no,,,,pending
1779,execution\async_bus.py,execution,.py,3495,no,,,,pending
1780,execution\chaos_engine.py,execution,.py,3450,no,,,,pending
1781,execution\emergency_executor.py,execution,.py,3126,no,,,,pending
1782,execution\engine.py,execution,.py,2992,no,,,,pending
1783,execution\event_emitter.py,execution,.py,2532,no,,,,pending
1784,execution\fast_lane.py,execution,.py,2270,no,,,,pending
1785,execution\feedback.py,execution,.py,2255,no,,,,pending
1786,execution\hazard_lane.py,execution,.py,3242,no,,,,pending
1787,execution\mcos_adapter_router.py,execution,.py,2582,no,,,,pending
1788,execution\mcos_emergency_executor.py,execution,.py,2224,no,,,,pending
1789,execution\mcos_orchestrator.py,execution,.py,3340,no,,,,pending
1790,execution\mcos_trade_executor.py,execution,.py,2730,no,,,,pending
1791,execution\mev_guard.py,execution,.py,4996,no,,,,pending
1792,execution\offline_lane.py,execution,.py,2800,no,,,,pending
1793,execution\runtime_monitor.py,execution,.py,2431,no,,,,pending
1794,execution\severity_classifier.py,execution,.py,2403,no,,,,pending
1795,execution\slippage.py,execution,.py,3380,no,,,,pending
1796,execution\system_repair_orchestrator.py,execution,.py,2918,no,,,,pending
1797,execution\tca.py,execution,.py,1991,no,,,,pending
1798,execution\trade_executor.py,execution,.py,5128,no,,,,pending
1799,execution\__init__.py,execution,.py,1266,no,,,,pending
1800,execution\adapters\base.py,execution\adapters,.py,1917,no,,,,pending
1801,execution\adapters\binance.py,execution\adapters,.py,2093,no,,,,pending
1802,execution\adapters\coinbase.py,execution\adapters,.py,2000,no,,,,pending
1803,execution\adapters\kraken.py,execution\adapters,.py,2021,no,,,,pending
1804,execution\adapters\raydium.py,execution\adapters,.py,7709,no,,,,pending
1805,execution\adapters\uniswap_v3.py,execution\adapters,.py,7736,no,,,,pending
1806,execution\adapters\_ccxt_backed.py,execution\adapters,.py,5182,no,,,,pending
1807,execution\adapters\__init__.py,execution\adapters,.py,72,no,,,,pending
1808,execution\algos\__init__.py,execution\algos,.py,4399,no,,,,pending
1809,execution\confirmations\fill_tracker.py,execution\confirmations,.py,1629,no,,,,pending
1810,execution\confirmations\reconciliation.py,execution\confirmations,.py,2788,no,,,,pending
1811,execution\confirmations\__init__.py,execution\confirmations,.py,292,no,,,,pending
1812,execution\hazard\async_bus.py,execution\hazard,.py,3660,no,,,,pending
1813,execution\hazard\detector.py,execution\hazard,.py,3061,no,,,,pending
1814,execution\hazard\event_emitter.py,execution\hazard,.py,3361,no,,,,pending
1815,execution\hazard\severity_classifier.py,execution\hazard,.py,2004,no,,,,pending
1816,execution\hazard\__init__.py,execution\hazard,.py,57,no,,,,pending
1817,execution\live_trading\audit_system.py,execution\live_trading,.py,15808,no,,,,pending
1818,execution\live_trading\deterministic_executor.py,execution\live_trading,.py,13233,no,,,,pending
1819,execution\live_trading\governance_layer.py,execution\live_trading,.py,13260,no,,,,pending
1820,execution\live_trading\ledger_backed_operations.py,execution\live_trading,.py,12367,no,,,,pending
1821,execution\live_trading\phase14_verification.py,execution\live_trading,.py,14458,no,,,,pending
1822,execution\live_trading\risk_constraints.py,execution\live_trading,.py,14706,no,,,,pending
1823,execution\live_trading\__init__.py,execution\live_trading,.py,3282,no,,,,pending
1824,execution\monitoring\neuromorphic_detector.py,execution\monitoring,.py,6402,no,,,,pending
1825,execution\monitoring\__init__.py,execution\monitoring,.py,71,no,,,,pending
1826,execution_engine\engine.py,execution_engine,.py,18883,no,,,,pending
1827,execution_engine\execution_gate.py,execution_engine,.py,15967,no,,,,pending
1828,execution_engine\fast_lane.py,execution_engine,.py,2437,no,,,,pending
1829,execution_engine\orchestrator.py,execution_engine,.py,26814,no,,,,pending
1830,execution_engine\pipeline_coordinator.py,execution_engine,.py,15739,no,,,,pending
1831,execution_engine\__init__.py,execution_engine,.py,1925,no,,,,pending
1832,execution_engine\adapters\alpaca.py,execution_engine\adapters,.py,9522,no,,,,pending
1833,execution_engine\adapters\alphavantage.py,execution_engine\adapters,.py,4301,no,,,,pending
1834,execution_engine\adapters\audit_trail.py,execution_engine\adapters,.py,27595,no,,,,pending
1835,execution_engine\adapters\base.py,execution_engine\adapters,.py,5860,no,,,,pending
1836,execution_engine\adapters\binance.py,execution_engine\adapters,.py,17150,no,,,,pending
1837,execution_engine\adapters\binance_ws.py,execution_engine\adapters,.py,6938,no,,,,pending
1838,execution_engine\adapters\circuit_breaker.py,execution_engine\adapters,.py,20508,no,,,,pending
1839,execution_engine\adapters\coinbase.py,execution_engine\adapters,.py,13527,no,,,,pending
1840,execution_engine\adapters\helius.py,execution_engine\adapters,.py,18738,no,,,,pending
1841,execution_engine\adapters\hummingbot.py,execution_engine\adapters,.py,10224,no,,,,pending
1842,execution_engine\adapters\ibkr.py,execution_engine\adapters,.py,9582,no,,,,pending
1843,execution_engine\adapters\iex.py,execution_engine\adapters,.py,3786,no,,,,pending
1844,execution_engine\adapters\ig.py,execution_engine\adapters,.py,13699,no,,,,pending
1845,execution_engine\adapters\kraken.py,execution_engine\adapters,.py,13924,no,,,,pending
1846,execution_engine\adapters\latency_monitor.py,execution_engine\adapters,.py,20594,no,,,,pending
1847,execution_engine\adapters\oanda.py,execution_engine\adapters,.py,13221,no,,,,pending
1848,execution_engine\adapters\order_validation.py,execution_engine\adapters,.py,29058,no,,,,pending
1849,execution_engine\adapters\paper.py,execution_engine\adapters,.py,12393,no,,,,pending
1850,execution_engine\adapters\polygon.py,execution_engine\adapters,.py,4808,no,,,,pending
1851,execution_engine\adapters\pumpfun.py,execution_engine\adapters,.py,2687,no,,,,pending
1852,execution_engine\adapters\rate_limiter.py,execution_engine\adapters,.py,22905,no,,,,pending
1853,execution_engine\adapters\registry.py,execution_engine\adapters,.py,6203,no,,,,pending
1854,execution_engine\adapters\router.py,execution_engine\adapters,.py,6039,no,,,,pending
1855,execution_engine\adapters\simple_router.py,execution_engine\adapters,.py,3356,no,,,,pending
1856,execution_engine\adapters\slippage_control.py,execution_engine\adapters,.py,19428,no,,,,pending
1857,execution_engine\adapters\solana_native.py,execution_engine\adapters,.py,25041,no,,,,pending
1858,execution_engine\adapters\uniswapx.py,execution_engine\adapters,.py,17695,no,,,,pending
1859,execution_engine\adapters\vnpy_bridge.py,execution_engine\adapters,.py,4977,no,,,,pending
1860,execution_engine\adapters\_cache_mixin.py,execution_engine\adapters,.py,10850,no,,,,pending
1861,execution_engine\adapters\_hummingbot_gateway.py,execution_engine\adapters,.py,8973,no,,,,pending
1862,execution_engine\adapters\_live_base.py,execution_engine\adapters,.py,6507,no,,,,pending
1863,execution_engine\adapters\_retry_mixin.py,execution_engine\adapters,.py,18224,no,,,,pending
1864,execution_engine\adapters\_retry_mixin_tenacity.py,execution_engine\adapters,.py,16479,no,,,,pending
1865,execution_engine\adapters\_uniswapx_quote.py,execution_engine\adapters,.py,8257,no,,,,pending
1866,execution_engine\adapters\_uniswapx_signer.py,execution_engine\adapters,.py,13047,no,,,,pending
1867,execution_engine\adapters\__init__.py,execution_engine\adapters,.py,2738,no,,,,pending
1868,execution_engine\adapters\external\backtrader.py,execution_engine\adapters\external,.py,4010,no,,,,pending
1869,execution_engine\adapters\external\freqtrade.py,execution_engine\adapters\external,.py,1978,no,,,,pending
1870,execution_engine\adapters\external\jesse.py,execution_engine\adapters\external,.py,4453,no,,,,pending
1871,execution_engine\adapters\external\mt5.py,execution_engine\adapters\external,.py,2242,no,,,,pending
1872,execution_engine\adapters\external\qstrader.py,execution_engine\adapters\external,.py,4730,no,,,,pending
1873,execution_engine\adapters\external\quantconnect.py,execution_engine\adapters\external,.py,1591,no,,,,pending
1874,execution_engine\adapters\external\tradingview.py,execution_engine\adapters\external,.py,2006,no,,,,pending
1875,execution_engine\adapters\external\vectorbt.py,execution_engine\adapters\external,.py,1357,no,,,,pending
1876,execution_engine\adapters\external\__init__.py,execution_engine\adapters\external,.py,495,no,,,,pending
1877,execution_engine\adapters\platforms\alpaca.py,execution_engine\adapters\platforms,.py,14237,no,,,,pending
1878,execution_engine\adapters\platforms\ibkr.py,execution_engine\adapters\platforms,.py,13018,no,,,,pending
1879,execution_engine\adapters\platforms\mt5.py,execution_engine\adapters\platforms,.py,14895,no,,,,pending
1880,execution_engine\adapters\platforms\quantconnect.py,execution_engine\adapters\platforms,.py,2401,no,,,,pending
1881,execution_engine\adapters\platforms\tradingview.py,execution_engine\adapters\platforms,.py,3125,no,,,,pending
1882,execution_engine\adapters\platforms\__init__.py,execution_engine\adapters\platforms,.py,175,no,,,,pending
1883,execution_engine\analysis\slippage.py,execution_engine\analysis,.py,3393,no,,,,pending
1884,execution_engine\analysis\tca.py,execution_engine\analysis,.py,2004,no,,,,pending
1885,execution_engine\analysis\__init__.py,execution_engine\analysis,.py,588,no,,,,pending
1886,execution_engine\audit\__init__.py,execution_engine\audit,.py,702,no,,,,pending
1887,execution_engine\domains\__init__.py,execution_engine\domains,.py,274,no,,,,pending
1888,execution_engine\domains\copy_trading\__init__.py,execution_engine\domains\copy_trading,.py,69,no,,,,pending
1889,execution_engine\domains\memecoin\__init__.py,execution_engine\domains\memecoin,.py,72,no,,,,pending
1890,execution_engine\domains\normal\__init__.py,execution_engine\domains\normal,.py,58,no,,,,pending
1891,execution_engine\hazard\async_bus.py,execution_engine\hazard,.py,3709,no,,,,pending
1892,execution_engine\hazard\detector.py,execution_engine\hazard,.py,3116,no,,,,pending
1893,execution_engine\hazard\event_emitter.py,execution_engine\hazard,.py,3442,no,,,,pending
1894,execution_engine\hazard\severity_classifier.py,execution_engine\hazard,.py,2070,no,,,,pending
1895,execution_engine\hazard\__init__.py,execution_engine\hazard,.py,810,no,,,,pending
1896,execution_engine\hot_path\fast_execute.py,execution_engine\hot_path,.py,7664,no,,,,pending
1897,execution_engine\hot_path\fast_risk_cache.py,execution_engine\hot_path,.py,6396,no,,,,pending
1898,execution_engine\hot_path\fast_structs.py,execution_engine\hot_path,.py,18118,no,,,,pending
1899,execution_engine\hot_path\time_authority.py,execution_engine\hot_path,.py,4808,no,,,,pending
1900,execution_engine\hot_path\__init__.py,execution_engine\hot_path,.py,821,no,,,,pending
1901,execution_engine\intelligence\liquidity_model.py,execution_engine\intelligence,.py,3396,no,,,,pending
1902,execution_engine\intelligence\order_splitter.py,execution_engine\intelligence,.py,4020,no,,,,pending
1903,execution_engine\intelligence\slippage_predictor.py,execution_engine\intelligence,.py,3725,no,,,,pending
1904,execution_engine\intelligence\smart_router.py,execution_engine\intelligence,.py,4247,no,,,,pending
1905,execution_engine\intelligence\__init__.py,execution_engine\intelligence,.py,911,no,,,,pending
1906,execution_engine\lifecycle\fill_handler.py,execution_engine\lifecycle,.py,4880,no,,,,pending
1907,execution_engine\lifecycle\order_state_machine.py,execution_engine\lifecycle,.py,6080,no,,,,pending
1908,execution_engine\lifecycle\partial_fill_resolver.py,execution_engine\lifecycle,.py,2101,no,,,,pending
1909,execution_engine\lifecycle\retry_logic.py,execution_engine\lifecycle,.py,4253,no,,,,pending
1910,execution_engine\lifecycle\sl_tp_manager.py,execution_engine\lifecycle,.py,4601,no,,,,pending
1911,execution_engine\lifecycle\__init__.py,execution_engine\lifecycle,.py,1860,no,,,,pending
1912,execution_engine\live_trading\audit_system.py,execution_engine\live_trading,.py,15894,no,,,,pending
1913,execution_engine\live_trading\deterministic_executor.py,execution_engine\live_trading,.py,13301,no,,,,pending
1914,execution_engine\live_trading\governance_layer.py,execution_engine\live_trading,.py,13322,no,,,,pending
1915,execution_engine\live_trading\ledger_backed_operations.py,execution_engine\live_trading,.py,12437,no,,,,pending
1916,execution_engine\live_trading\phase14_verification.py,execution_engine\live_trading,.py,14573,no,,,,pending
1917,execution_engine\live_trading\risk_constraints.py,execution_engine\live_trading,.py,14768,no,,,,pending
1918,execution_engine\live_trading\__init__.py,execution_engine\live_trading,.py,3362,no,,,,pending
1919,execution_engine\market_data\aggregator.py,execution_engine\market_data,.py,24286,no,,,,pending
1920,execution_engine\market_data\book_builder.py,execution_engine\market_data,.py,4333,no,,,,pending
1921,execution_engine\market_data\latency_tracker.py,execution_engine\market_data,.py,3946,no,,,,pending
1922,execution_engine\market_data\normalizer.py,execution_engine\market_data,.py,4284,no,,,,pending
1923,execution_engine\market_data\orderbook.py,execution_engine\market_data,.py,23960,no,,,,pending
1924,execution_engine\market_data\__init__.py,execution_engine\market_data,.py,0,no,,,,pending
1925,execution_engine\memecoin\dex_router.py,execution_engine\memecoin,.py,5048,no,,,,pending
1926,execution_engine\memecoin\meme_risk_policy.py,execution_engine\memecoin,.py,9584,no,,,,pending
1927,execution_engine\memecoin\paper_broker_meme.py,execution_engine\memecoin,.py,10171,no,,,,pending
1928,execution_engine\memecoin\sniper.py,execution_engine\memecoin,.py,6528,no,,,,pending
1929,execution_engine\memecoin\__init__.py,execution_engine\memecoin,.py,205,no,,,,pending
1930,execution_engine\monitoring\neuromorphic_detector.py,execution_engine\monitoring,.py,6626,no,,,,pending
1931,execution_engine\monitoring\__init__.py,execution_engine\monitoring,.py,457,no,,,,pending
1932,execution_engine\offline\lane.py,execution_engine\offline,.py,2858,no,,,,pending
1933,execution_engine\offline\__init__.py,execution_engine\offline,.py,280,no,,,,pending
1934,execution_engine\paper_trading\adapter.py,execution_engine\paper_trading,.py,8438,no,,,,pending
1935,execution_engine\paper_trading\hub.py,execution_engine\paper_trading,.py,7374,no,,,,pending
1936,execution_engine\paper_trading\ledger_integration.py,execution_engine\paper_trading,.py,7633,no,,,,pending
1937,execution_engine\paper_trading\paper_only_enforcer.py,execution_engine\paper_trading,.py,14555,no,,,,pending
1938,execution_engine\paper_trading\phase13_verification.py,execution_engine\paper_trading,.py,14099,no,,,,pending
1939,execution_engine\paper_trading\promotion_gate_integration.py,execution_engine\paper_trading,.py,17710,no,,,,pending
1940,execution_engine\paper_trading\venue_config.py,execution_engine\paper_trading,.py,5109,no,,,,pending
1941,execution_engine\paper_trading\__init__.py,execution_engine\paper_trading,.py,1029,no,,,,pending
1942,execution_engine\protections\circuit_breaker.py,execution_engine\protections,.py,15325,no,,,,pending
1943,execution_engine\protections\feedback.py,execution_engine\protections,.py,2638,no,,,,pending
1944,execution_engine\protections\mev_guard.py,execution_engine\protections,.py,5063,no,,,,pending
1945,execution_engine\protections\reconciliation.py,execution_engine\protections,.py,19134,no,,,,pending
1946,execution_engine\protections\repair_orchestrator.py,execution_engine\protections,.py,3084,no,,,,pending
1947,execution_engine\protections\runtime_monitor.py,execution_engine\protections,.py,7189,no,,,,pending
1948,execution_engine\protections\__init__.py,execution_engine\protections,.py,1161,no,,,,pending
1949,execution_engine\semi_auto\approval_queue.py,execution_engine\semi_auto,.py,2298,no,,,,pending
1950,execution_engine\semi_auto\auto_exit_handler.py,execution_engine\semi_auto,.py,1670,no,,,,pending
1951,execution_engine\semi_auto\threshold_gate.py,execution_engine\semi_auto,.py,1845,no,,,,pending
1952,execution_engine\semi_auto\__init__.py,execution_engine\semi_auto,.py,267,no,,,,pending
1953,execution_engine\strategic\almgren_chriss.py,execution_engine\strategic,.py,9989,no,,,,pending
1954,execution_engine\strategic\__init__.py,execution_engine\strategic,.py,710,no,,,,pending
1955,execution_engine\strategic_execution\adversarial_executor.py,execution_engine\strategic_execution,.py,1997,no,,,,pending
1956,execution_engine\strategic_execution\optimal_execution.py,execution_engine\strategic_execution,.py,2119,no,,,,pending
1957,execution_engine\strategic_execution\__init__.py,execution_engine\strategic_execution,.py,774,no,,,,pending
1958,execution_engine\strategic_execution\market_impact\depth_estimator.py,execution_engine\strategic_execution\market_impact,.py,2046,no,,,,pending
1959,execution_engine\strategic_execution\market_impact\model.py,execution_engine\strategic_execution\market_impact,.py,1794,no,,,,pending
1960,execution_engine\strategic_execution\market_impact\slippage_curve.py,execution_engine\strategic_execution\market_impact,.py,2163,no,,,,pending
1961,execution_engine\strategic_execution\market_impact\__init__.py,execution_engine\strategic_execution\market_impact,.py,608,no,,,,pending
1962,execution_engine\testing\chaos_engine.py,execution_engine\testing,.py,3668,no,,,,pending
1963,execution_engine\testing\__init__.py,execution_engine\testing,.py,300,no,,,,pending
1964,financial_governance\capital_throttle.py,financial_governance,.py,6198,no,,,,pending
1965,financial_governance\charter.py,financial_governance,.py,3553,no,,,,pending
1966,financial_governance\engine.py,financial_governance,.py,10948,no,,,,pending
1967,financial_governance\execution_hazard.py,financial_governance,.py,5997,no,,,,pending
1968,financial_governance\exposure_guard.py,financial_governance,.py,6309,no,,,,pending
1969,financial_governance\kill_switch.py,financial_governance,.py,6474,no,,,,pending
1970,financial_governance\leverage_monitor.py,financial_governance,.py,4980,no,,,,pending
1971,financial_governance\liquidation_sentinel.py,financial_governance,.py,5798,no,,,,pending
1972,financial_governance\__init__.py,financial_governance,.py,889,no,,,,pending
1973,governance\authority_graph.py,governance,.py,2896,no,,,,pending
1974,governance\charter.py,governance,.py,2452,no,,,,pending
1975,governance\constraint_compiler.py,governance,.py,2583,no,,,,pending
